8076	1	389	693
8615	2	183	1409
1189	1	407	956
3747	1	710	10
5654	2	372	462
8372	1	937	1323
3108	1	791	1354
5483	2	22	379
6327	1	640	222
6346	2	79	452
8852	2	371	978
8304	2	776	231
2071	2	87	702
547	2	20	1398
734	2	977	1359
9498	1	976	311
1613	2	446	231
4468	1	175	616
1667	1	980	1177
5692	1	564	1205
2599	2	234	657
2029	1	435	452
1196	1	315	1418
3339	1	505	650
8702	1	767	1334
9142	1	422	626
2124	2	650	121
1967	2	658	829
711	2	340	1422
3109	2	894	157
6535	1	871	1121
805	2	567	602
5316	1	932	1140
5870	2	758	749
6274	2	94	570
1437	2	627	679
2832	2	996	1119
6181	2	789	75
663	1	308	669
2258	1	339	880
9356	2	99	776
5632	1	798	224
5890	2	158	516
2208	1	253	251
29	1	164	618
6356	2	192	1301
2128	1	121	870
3544	1	445	467
5050	2	725	188
5975	1	374	1266
7382	1	755	1086
3408	2	1001	1281
772	2	867	1079
5306	2	695	322
5203	2	408	292
1534	1	958	973
9574	1	171	278
9928	1	766	396
6256	1	166	786
5191	2	319	1248
8176	2	729	1392
5729	1	570	187
4942	1	328	1343
9663	1	700	1188
1976	1	323	1151
1548	2	1007	1078
971	2	429	550
5962	2	104	1345
7219	2	206	1052
5806	1	305	424
7666	2	641	222
6850	1	408	1409
1482	2	207	639
4221	2	807	696
1853	2	258	834
695	2	234	652
5835	2	818	546
284	1	605	625
478	1	939	939
3037	1	803	236
9186	2	373	798
1282	1	95	1434
9409	1	659	560
4300	2	39	137
3821	2	453	971
4931	2	620	1213
1746	1	647	1292
4731	1	588	301
822	1	743	1411
2625	2	248	483
3243	1	706	1431
6569	1	294	128
8386	1	599	1183
8229	1	719	501
3393	1	787	1130
1153	1	146	1067
7844	1	836	23
1943	2	624	1245
8680	2	606	734
5	2	990	312
1378	2	505	1350
771	2	487	482
293	2	216	204
858	1	311	1360
5264	1	1003	1251
2868	1	800	366
144	2	95	686
8133	2	105	1178
2052	2	89	839
8624	1	954	10
1958	2	86	1404
5114	1	666	802
1042	2	894	1357
3912	2	801	1406
3923	1	812	879
5506	1	294	47
1535	1	800	1068
6115	2	906	885
2542	1	454	672
4527	1	474	1258
7777	1	524	797
3525	2	330	439
4802	2	695	457
469	2	429	796
6671	1	455	1179
1364	1	269	653
8060	1	670	1057
2411	2	985	1072
5482	2	509	1373
9496	1	610	1184
1120	2	743	611
2389	2	134	204
7865	2	700	605
9055	2	261	1272
259	2	152	103
1419	1	894	827
3262	2	761	1203
2325	2	779	1312
6937	1	324	998
8892	1	177	134
8468	2	249	90
3818	2	473	1184
2743	2	218	1018
6916	1	345	821
8716	1	560	809
9076	2	956	32
2640	2	407	91
8624	1	78	753
9243	1	413	1017
9611	2	785	1067
8221	1	718	66
8059	2	466	708
230	1	786	1317
7840	1	477	200
4338	2	254	936
4027	1	573	502
51	1	103	324
5883	1	989	577
5121	1	99	230
577	2	834	593
4678	2	80	1263
4960	1	126	96
7236	1	498	725
3026	2	846	413
6472	2	65	1345
8644	1	861	556
3738	2	640	111
2902	2	239	644
808	1	520	145
574	1	671	591
1180	2	835	876
109	1	529	878
415	2	338	473
2160	1	625	115
9007	1	991	1061
7266	1	690	1124
9230	2	179	242
300	2	792	831
1735	1	562	531
793	2	239	1296
3967	2	330	116
6173	1	721	957
3274	1	95	16
2469	1	643	923
739	1	34	121
9096	1	921	406
795	1	573	180
6071	1	806	781
6626	1	817	1146
2543	1	805	915
3519	1	728	1016
7246	1	771	815
3535	1	123	431
1860	2	938	1149
7661	1	293	565
3510	2	975	1035
9758	2	103	1426
3061	1	981	61
6907	1	570	68
9672	2	960	201
4920	1	552	252
8367	2	939	636
1817	1	51	1247
8922	1	779	627
7681	1	860	1285
8859	2	105	323
9697	1	293	1373
6076	2	548	1105
7913	1	23	392
5563	2	236	858
7382	2	470	1337
6377	2	624	333
1036	2	824	1275
6554	2	410	140
1103	2	473	1099
6579	2	853	1295
1865	2	842	1178
2502	2	358	993
348	1	1005	557
6510	1	208	1377
3416	2	99	60
6551	1	182	1249
9430	1	751	726
6787	1	877	43
9071	1	144	1403
948	1	975	311
6882	2	250	673
981	2	138	758
3056	2	621	1232
7515	2	622	427
5940	1	829	166
6099	1	371	684
3700	2	129	468
6459	1	585	1381
5022	2	92	862
4157	1	1005	213
2827	2	855	383
4672	2	379	304
988	2	780	706
7711	1	999	507
7327	1	596	1290
5620	1	58	755
5757	2	483	1260
9747	1	83	486
3009	1	935	176
8734	1	851	1048
7883	2	277	628
301	2	176	832
6167	1	947	552
1582	2	252	809
1944	2	511	1171
9711	1	395	241
5751	2	758	684
1435	2	120	45
9028	1	518	994
6338	2	1000	547
6617	1	413	245
4662	2	237	750
5533	2	560	538
7034	2	645	30
6154	2	125	411
5531	2	481	149
9782	1	73	245
9321	1	318	43
4166	2	522	88
2830	2	303	235
9743	1	382	1003
2952	2	289	1172
1185	1	362	1381
350	1	446	698
1824	2	876	341
3770	2	890	162
7259	1	938	58
1224	2	185	457
8576	2	793	844
5269	1	927	1149
2449	1	399	1170
697	1	742	738
2560	2	393	585
5229	2	460	1102
6208	2	390	419
1548	1	67	846
8984	2	441	70
7271	2	679	1087
6192	1	299	521
5173	1	547	1205
1261	1	454	219
267	2	989	632
5962	1	204	571
2072	2	653	226
8100	1	342	353
8809	2	113	1123
4383	2	886	787
7863	2	252	1309
4608	1	725	145
3705	1	651	168
1651	1	773	202
8234	1	791	367
9383	1	577	420
2447	2	478	753
2542	1	887	1048
9416	1	233	353
8380	1	701	468
4160	1	303	166
3043	1	89	1047
356	1	81	955
6473	2	288	665
83	1	772	272
9143	2	792	1024
8736	1	546	1288
4079	2	478	108
1274	2	785	761
1776	1	209	428
8693	1	803	687
3189	1	988	678
9099	1	676	1130
7299	2	760	307
8521	2	695	1051
5071	1	216	32
2940	1	922	42
2438	2	323	591
5614	1	453	115
5218	2	22	1396
674	2	855	901
4761	1	711	216
9721	2	937	962
9364	2	675	410
847	1	680	1186
8712	1	153	105
3425	2	47	975
2888	1	564	747
4236	1	419	842
9459	2	469	857
4312	2	974	997
9603	1	679	928
7708	2	317	1351
4466	2	553	1377
998	1	210	395
3934	2	856	1266
5783	1	930	833
8423	2	618	476
8064	1	959	107
8615	1	188	91
7261	1	999	641
8201	2	677	961
1002	2	620	1326
730	2	273	691
4021	2	698	1201
8861	1	415	778
2231	1	29	221
3865	1	690	1363
8725	1	880	1050
5833	2	276	335
8815	2	870	1058
8602	1	486	980
6994	2	717	1284
5391	2	874	1226
4629	1	230	1188
226	2	810	528
657	2	791	312
5141	2	702	1268
6383	1	1001	557
9202	1	1001	30
5460	2	194	832
4499	1	380	102
1332	2	132	38
1668	2	466	473
4323	1	547	228
6859	1	370	1080
6675	2	571	1207
1592	2	689	1049
9508	2	785	782
80	1	917	260
6663	2	981	363
2344	1	179	1111
330	2	950	486
8045	1	298	1315
3684	2	286	1258
554	1	718	653
1946	2	362	694
6210	1	534	142
4285	2	243	1181
9357	1	302	83
1991	2	711	518
1480	1	333	541
9655	1	833	109
4427	1	392	385
2140	2	548	1280
6062	1	877	1322
570	1	596	834
3365	2	553	338
1961	2	294	1260
6268	2	923	461
7862	2	651	103
1731	1	543	991
485	1	881	115
219	2	660	1312
5686	1	170	996
748	2	182	31
5602	2	75	1215
14	2	812	1244
8139	1	94	449
3935	1	139	1293
2857	2	880	953
2214	1	194	762
827	1	308	553
4211	1	340	833
4846	1	718	40
