9308	2	929	660
8952	1	141	1258
2743	2	892	1041
8803	2	258	986
7702	2	524	49
2362	1	518	1320
5276	1	973	465
9636	2	255	523
772	2	432	482
7281	2	183	496
559	2	984	808
4719	1	906	1109
237	1	243	1310
8212	2	995	1324
7991	1	23	1231
2409	2	775	254
8181	2	1002	1118
7066	2	968	1094
5657	1	585	768
2331	2	212	209
4768	2	922	733
2568	2	748	293
1880	2	337	914
9234	2	973	151
7029	2	167	850
3505	2	786	1267
7400	1	375	1120
104	2	96	1048
5494	2	959	342
9211	1	824	89
1395	1	853	1090
6322	1	145	701
216	1	359	740
4507	1	372	384
875	1	474	881
8613	2	926	16
4021	2	748	595
2950	2	185	1201
1170	2	34	7
4756	1	267	1369
6366	2	770	1021
1777	1	678	1141
7490	2	530	763
1146	1	590	418
2135	2	584	794
2384	2	1006	245
3247	2	711	488
1108	2	299	1364
4887	2	497	773
8041	1	640	186
4380	2	23	294
2009	1	120	214
3491	2	58	1205
4369	1	679	748
1537	2	550	206
7425	1	650	1043
3681	1	930	739
7053	1	338	374
546	2	33	698
2080	2	532	1428
1924	1	900	554
9554	1	580	928
7360	2	814	705
2326	1	710	833
9745	1	830	865
3590	2	140	1395
4083	2	1009	1310
4944	1	595	388
366	2	365	2
6844	1	997	151
3905	2	63	1257
994	2	320	165
7487	2	486	1349
681	1	94	855
1585	1	157	635
6298	1	219	365
1928	2	77	580
6165	2	738	378
81	1	225	686
5780	1	1001	6
8724	2	320	1208
7920	2	928	43
3196	2	591	1401
1776	2	302	344
9904	2	492	1082
1239	1	755	1137
1124	2	60	951
1145	1	791	653
9911	1	590	66
388	2	890	1047
4784	1	253	832
3579	1	490	877
3913	2	666	906
1269	2	289	1316
5221	2	160	1005
7030	1	412	706
2143	1	614	1067
6954	1	908	258
4086	1	617	728
4933	1	577	404
6524	2	183	445
2027	2	954	602
9657	2	949	824
7173	1	262	621
6695	2	82	762
4747	2	591	662
6246	1	289	1352
87	2	873	693
4947	1	531	1051
308	2	655	1277
4669	2	451	608
3565	1	263	597
9480	2	977	281
7458	2	833	601
5507	1	711	697
8770	1	372	1079
1028	2	263	748
5615	2	209	659
9586	2	755	461
1990	2	246	900
5508	2	650	1006
1490	1	908	1044
4604	2	154	276
7284	1	513	1315
4024	2	993	695
2336	1	646	101
3923	1	315	1126
9258	1	794	64
5512	1	519	642
2582	2	374	143
9827	2	954	766
2947	2	488	1249
7830	1	706	870
9251	1	752	699
4602	2	884	341
434	1	941	1042
2093	2	599	1437
1959	2	937	114
419	2	583	930
1336	1	168	89
3753	1	451	63
24	2	222	1436
414	1	815	1152
1601	2	630	737
9716	1	738	166
4635	1	283	1412
259	1	273	1255
1819	2	643	1427
4963	2	874	939
3796	1	967	1394
328	1	58	1104
2643	1	861	439
5803	1	384	1063
3884	2	854	654
638	1	928	1396
2019	2	216	1399
7586	2	689	1010
738	2	653	451
2412	1	167	525
8922	2	242	1179
9641	2	49	1030
3998	2	1001	1336
4712	1	212	178
3355	2	407	1228
6843	1	974	923
9269	1	855	1080
7685	1	220	1438
5142	2	669	820
7925	2	77	1228
3067	1	292	938
3050	2	925	297
2727	2	184	443
8134	1	875	1232
1607	2	133	1145
1805	2	203	365
1484	2	486	523
1993	1	413	1249
206	2	279	620
6398	2	931	385
3600	1	732	76
1500	2	367	951
3762	2	31	45
2295	1	627	192
9155	2	950	1192
587	2	599	236
2780	1	962	166
4602	1	695	418
7693	1	449	519
1620	2	26	1145
9998	2	237	1214
6862	2	372	1216
388	1	67	562
9861	1	476	823
9182	1	789	159
7685	1	743	1331
524	1	184	1171
580	2	260	1342
64	1	727	946
5080	1	150	725
8436	1	830	403
2298	2	21	872
8825	1	424	1280
3084	2	972	733
3084	2	1002	1146
652	1	77	974
3040	1	389	1042
9472	1	273	230
353	1	376	1137
1641	2	736	296
4922	1	515	305
7327	2	575	456
2940	2	949	354
428	2	13	80
6265	2	327	486
1662	1	581	445
1439	2	359	373
5188	2	31	351
8932	2	158	1306
2671	1	878	60
5905	2	523	1300
1454	1	276	45
5329	1	397	502
678	2	586	864
5252	2	117	1191
3192	2	840	1109
6118	2	666	867
7693	1	739	449
8819	1	130	824
9915	2	602	718
2387	1	832	233
5733	1	560	184
4686	2	968	1007
7769	1	469	1105
7217	2	261	1043
3925	2	381	990
9547	1	236	501
3865	2	327	1112
2306	2	686	1065
5136	2	911	1325
2575	1	914	180
8449	2	517	573
6765	1	224	1107
4765	2	628	573
6977	1	911	213
7076	2	851	150
9289	1	857	1212
7374	1	111	967
1089	1	937	608
2169	1	487	351
5865	1	444	43
1021	1	367	164
1020	2	285	254
9649	2	478	1327
3025	1	63	779
8346	1	465	749
3424	1	239	1369
7733	2	413	832
5558	1	95	131
911	1	320	1340
2612	2	629	1369
9096	1	505	490
4221	2	402	670
5819	1	107	744
5486	2	699	552
4129	2	694	871
6222	2	35	1251
4520	1	806	1260
3713	2	431	430
3106	2	898	208
156	1	720	412
4968	1	310	1313
2518	2	949	277
4979	2	26	286
9261	2	335	1171
2114	2	977	222
80	1	699	485
4007	2	155	1161
3587	1	83	1071
8377	2	339	1245
8016	1	533	935
8547	1	241	1323
8788	2	514	1338
8596	1	817	568
178	1	585	5
5997	1	138	1405
8296	2	234	893
501	1	897	1063
3730	2	515	136
506	2	235	728
8255	1	78	417
741	2	910	963
9038	2	225	408
3453	1	777	1044
9091	1	133	15
1514	2	447	1158
7975	2	103	958
3937	1	968	1259
2137	1	210	1104
1042	1	136	1031
5490	1	971	1380
8162	1	831	1173
7344	1	491	813
5145	2	823	33
4549	2	793	82
1019	2	537	1260
7619	2	846	399
8318	1	280	1388
6614	1	391	914
1009	2	195	1353
7139	2	702	1054
8076	2	688	1121
1045	2	225	12
2425	2	564	773
1227	1	834	805
1573	1	884	26
4973	1	501	298
5826	1	295	1016
1897	2	837	396
1629	2	538	1294
6078	2	24	116
9609	2	810	93
4963	1	542	924
1672	1	397	1304
2466	1	534	1267
8318	2	154	234
4978	2	256	1437
1761	2	468	176
9291	2	796	177
9752	2	100	1211
7401	1	250	890
2437	2	796	495
9246	1	936	950
1597	2	164	423
1852	1	696	1114
1840	1	640	559
5807	1	62	428
4671	1	320	1352
2594	2	454	1256
2327	1	423	679
949	1	604	892
3413	1	245	727
3470	2	179	747
5416	2	45	786
85	1	95	109
820	2	496	1228
8390	2	634	526
6124	2	224	168
2546	1	651	523
1699	2	221	897
1808	1	874	664
2363	2	811	547
4838	2	381	1404
2065	1	946	15
3663	1	719	499
7108	2	437	762
7263	1	403	108
710	2	444	1326
2635	2	469	552
2736	2	827	168
8261	1	322	1185
4138	1	824	24
5538	2	851	1249
7652	2	672	1284
3807	1	406	326
5968	1	402	134
4433	1	565	165
6771	2	883	937
7888	2	837	708
2954	1	417	1296
7707	2	391	1150
7540	2	600	816
223	1	651	515
1009	2	112	17
563	2	744	789
6571	2	68	432
6732	2	757	972
1835	1	540	1280
6575	1	612	435
1197	1	493	484
36	1	346	425
631	1	956	342
1554	1	808	545
1649	1	838	836
1604	2	900	162
3201	2	379	526
5108	2	73	1224
3223	2	454	265
7797	2	146	993
8728	1	687	1439
7272	2	235	1233
3385	2	178	1324
4794	2	297	494
9652	2	949	226
7301	2	13	677
90	1	421	6
1853	1	461	691
1066	1	818	1394
5839	1	27	1132
6112	1	742	273
7931	1	196	312
1199	2	98	390
8172	1	354	1073
5678	2	929	901
8801	1	378	615
9128	1	531	696
6398	2	95	28
3258	1	180	1339
8127	2	525	552
2489	1	506	928
991	2	999	85
5736	2	578	1164
9036	2	433	1188
3498	2	772	89
9116	1	566	327
8432	1	42	178
3516	2	196	805
2809	1	685	1273
52	2	835	153
1734	2	569	357
8434	2	378	787
9394	1	620	604
5186	2	786	534
9883	1	946	957
3257	1	569	728
8856	1	748	410
674	1	664	901
1467	1	932	86
2209	2	717	1437
4992	2	218	267
6825	1	82	337
3268	2	571	934
304	1	988	1129
1966	2	637	456
7512	1	805	609
143	1	300	775
1054	1	634	936
7559	2	544	1324
4500	1	462	191
8881	1	500	467
5864	1	245	32
883	2	129	558
2392	1	490	501
5917	1	137	610
3918	2	994	412
4545	2	941	520
5249	1	150	650
8888	2	311	941
4941	2	581	933
8990	1	600	114
3704	2	935	808
6044	2	204	877
6315	1	179	323
8038	2	49	999
1588	1	586	184
1176	1	483	348
8017	1	218	191
4310	1	723	574
9177	1	804	1123
2417	2	627	1362
2014	1	254	867
4765	2	108	368
2600	2	426	946
9953	1	328	583
9372	2	61	760
5044	2	72	1144
937	1	977	750
2650	2	904	1367
8575	1	500	517
1634	1	958	845
2852	1	542	480
9615	1	686	536
9853	1	767	598
4035	2	985	905
8759	2	319	1233
7913	2	825	804
1817	1	643	1425
1876	2	735	932
7933	2	255	362
1963	2	301	437
246	2	670	994
5991	1	164	664
2361	2	604	596
2329	1	248	227
3034	2	397	1135
7219	2	479	830
9999	2	331	471
666	1	981	775
671	1	324	803
8572	1	683	751
5253	2	361	190
7426	2	163	443
8406	2	153	167
5716	2	758	995
6689	1	291	17
2346	2	367	1238
2277	2	496	387
5765	2	909	308
4743	1	335	1432
6605	1	628	339
1277	1	54	1248
8369	2	508	1083
9434	2	568	1182
7177	1	161	298
8921	2	169	200
7278	1	810	912
3618	1	180	778
673	2	530	1236
4330	2	694	388
5280	2	962	974
694	2	112	839
3830	1	436	1386
3799	2	777	1115
1916	1	417	427
1233	1	306	892
2305	2	357	1126
8502	1	344	825
6728	1	718	483
8404	1	253	948
71	1	97	640
1129	1	735	1220
1435	1	900	941
5197	2	335	1270
2672	2	429	753
2982	2	260	520
406	2	977	1091
9844	2	374	1068
3846	1	110	914
7841	1	139	843
3918	1	954	126
4140	2	573	416
954	1	362	412
754	1	682	728
3098	1	236	598
7772	2	1002	793
4969	2	813	1385
205	1	301	376
400	1	643	581
7720	2	307	1217
7597	2	676	305
1369	1	994	275
7316	1	357	1028
8740	1	419	193
665	1	836	748
2738	1	517	306
9322	2	631	491
3845	1	272	898
2147	1	955	1238
1545	1	636	575
1896	1	270	1045
4784	2	816	845
5566	2	949	485
987	2	299	835
8227	1	879	824
6989	1	422	1419
1555	2	311	692
110	1	424	965
8622	1	270	304
50	1	905	421
8944	2	214	538
8747	1	71	785
2063	1	713	628
9882	2	924	516
4640	2	528	1426
4145	2	926	141
1152	2	181	510
5846	1	310	1392
4710	2	297	757
843	2	1009	164
1503	1	526	1031
6277	1	162	1044
405	2	919	1082
1756	1	158	127
547	1	730	391
2827	1	639	888
4184	2	925	508
1432	2	738	486
8002	1	78	888
8177	1	200	1253
8029	2	162	1138
9298	2	352	131
2511	2	175	1107
2664	1	484	67
3325	1	962	1239
4612	1	96	1182
8739	1	658	753
1384	1	86	189
3022	1	234	100
6927	2	957	160
2927	1	907	810
5284	2	581	538
1043	1	568	1392
3820	2	372	1043
5531	2	224	376
2723	2	853	933
1070	2	16	342
5819	1	635	319
9546	1	614	1171
1640	2	186	37
9802	1	503	1134
5203	2	607	750
4835	1	730	822
41	2	443	901
8040	2	146	881
5403	2	732	40
7529	1	584	1240
6477	2	1003	1036
5020	2	359	1240
4246	1	983	1399
514	2	30	178
2213	1	553	452
6128	1	634	284
8904	2	342	675
3904	2	705	671
24	1	953	1430
2294	2	792	215
1914	2	206	1302
8302	2	278	406
6363	2	559	748
6020	1	855	257
7802	1	475	376
8650	2	930	113
9073	2	634	973
6316	2	594	787
198	2	659	1010
4113	1	993	1192
642	2	822	515
1958	1	712	230
142	2	658	270
3615	2	809	1173
8676	1	632	599
6421	2	854	915
4883	1	709	437
8497	2	527	689
2537	1	380	1074
1137	2	247	628
3905	2	330	494
8055	1	959	1429
4902	2	977	573
7661	1	258	609
2779	2	638	1349
9418	2	527	185
6704	2	795	577
8158	1	795	1043
1958	1	685	160
5866	1	132	1207
4846	1	455	903
8647	2	327	483
1719	2	245	939
6704	1	11	1224
2679	2	537	152
6722	2	60	267
7102	1	826	1356
5582	1	609	740
9400	2	760	220
3712	1	182	2
2248	1	10	431
367	2	594	934
7165	1	528	990
710	1	810	1283
8709	1	841	122
5917	1	36	1252
4937	1	574	134
6282	1	237	294
9790	1	397	408
2280	2	188	1018
8975	2	439	412
1411	1	413	869
4401	2	802	498
226	2	895	255
1626	1	24	139
2740	1	814	247
6938	1	782	80
7275	2	73	205
5176	2	158	122
4753	1	301	375
5596	1	229	1211
957	1	729	925
656	1	454	212
8561	1	992	93
1165	2	293	1277
6507	2	362	711
8313	1	484	128
1304	2	506	1058
1966	1	554	1406
9053	2	217	197
7016	2	191	9
9402	2	986	1023
7109	1	274	488
4082	2	997	336
7502	1	203	1206
9041	1	429	110
1433	2	265	1411
9013	1	337	705
8405	2	245	721
5562	1	78	902
8751	1	749	57
1515	1	755	1104
2881	1	82	644
7807	2	996	1090
1260	2	227	178
1059	1	896	983
4630	2	839	1110
1973	2	147	730
1094	2	726	951
6646	2	476	974
2839	2	337	817
401	1	272	1352
4189	2	54	690
1735	2	302	559
5434	2	413	1438
980	2	905	675
4619	2	430	620
271	1	137	1043
6792	1	865	1318
1483	1	850	1030
1218	1	811	1357
6082	2	563	307
9904	2	392	1330
2336	1	896	105
6378	2	763	574
3362	1	776	136
5179	1	312	11
356	1	992	133
2679	1	11	649
2693	1	983	618
2605	2	110	858
435	2	496	787
1677	1	615	566
3218	1	499	242
2235	2	775	968
3732	1	188	45
8846	1	684	1423
3116	2	1002	379
1896	1	656	1246
1535	2	681	74
4068	1	856	92
91	1	1008	348
446	2	798	773
8504	2	132	933
2103	2	1008	519
3534	2	356	495
9935	1	798	197
4849	1	491	631
6449	1	504	888
3326	2	609	429
3324	2	910	41
7889	1	746	727
4768	2	373	600
1999	1	381	1070
8816	2	57	889
1456	2	334	671
4422	2	93	785
7995	1	437	716
8176	1	317	925
829	2	621	841
1273	2	693	812
2288	1	245	1024
5517	1	631	832
7073	1	914	141
161	2	609	241
5493	2	692	610
7790	1	980	1321
8129	1	644	804
1531	1	23	393
1727	2	485	620
9720	1	170	835
372	1	304	296
8544	1	715	862
7396	2	173	151
1521	1	772	1365
5239	1	769	752
933	1	171	1144
3371	2	163	380
2140	2	840	10
3573	1	406	151
3793	2	595	1089
5462	1	50	339
4205	2	84	201
5014	2	851	1429
6984	2	392	673
2137	2	712	1430
4507	1	187	764
168	1	190	1123
1151	1	345	162
7771	2	250	286
7246	2	451	1005
4948	2	506	986
9896	1	624	940
7585	1	165	131
7894	1	274	195
7197	2	990	596
8571	2	277	1000
5358	2	373	1151
7528	2	163	904
9945	1	486	1417
3678	2	90	64
9453	2	617	651
543	2	380	165
1887	1	440	850
3346	1	687	125
6668	1	779	1119
1275	1	723	1091
2322	2	607	1000
3362	1	390	1255
6576	2	763	597
30	2	467	1163
8868	2	538	868
1020	1	551	263
6467	2	733	70
