7525	1	411	771
1558	2	192	1415
1668	2	171	239
9669	2	661	302
6333	2	466	436
1194	2	682	1106
7886	1	178	95
6611	1	404	1435
3930	1	804	1362
8859	1	813	771
7131	1	611	1313
4158	1	858	377
869	1	967	277
8007	1	446	1377
651	2	84	780
9261	1	613	594
720	2	609	1367
6010	1	786	758
5959	2	329	891
16	1	841	142
1632	1	812	1233
9700	2	326	1259
5157	1	447	679
4463	2	476	758
5735	1	200	924
6942	2	327	1258
3718	1	851	647
7213	1	459	84
708	1	944	304
8791	1	762	314
979	1	979	341
8243	2	681	465
5313	2	18	391
8299	2	100	773
2301	1	539	1419
2291	2	774	757
4826	2	603	890
4364	1	178	1396
5100	1	224	193
4882	2	437	1193
2114	2	104	417
3294	2	753	48
3781	1	887	720
7268	2	299	1335
892	1	93	150
983	1	678	1346
4682	1	326	561
9681	1	94	1287
6206	2	560	1170
3387	1	614	627
4869	1	689	990
731	2	67	387
4911	2	854	910
7008	1	814	651
8758	1	493	623
8970	1	758	595
614	2	628	1282
3837	2	763	181
9687	2	567	253
9520	1	484	129
5838	1	622	488
1827	1	659	633
3768	2	533	129
100	1	747	117
1911	1	843	376
5385	1	193	416
4224	1	747	756
8728	1	248	1080
4497	1	502	77
3076	1	427	146
8018	1	318	560
1446	2	831	948
5169	2	804	830
5337	2	878	1306
4648	2	284	1036
2786	1	198	1298
6348	1	892	741
4959	1	87	287
2771	1	88	1123
5179	2	457	1018
4554	1	249	986
9253	1	12	748
1770	2	833	1325
6061	2	693	373
7034	2	561	1303
4392	1	56	1160
1153	2	916	932
1725	2	593	1197
8871	2	745	501
3718	2	233	1054
3805	2	348	1055
5034	2	775	490
6838	2	341	492
4856	1	964	789
3700	1	936	793
6988	2	118	662
9878	2	156	23
6337	1	167	632
3610	2	684	970
6121	2	931	665
7905	1	433	877
856	1	661	1230
2818	1	118	683
8983	1	666	445
8427	2	946	103
5744	2	884	865
5909	2	457	1014
5079	2	401	10
2568	1	99	256
7920	1	674	1370
3862	2	796	1218
5664	2	548	1321
2782	1	715	111
1594	1	906	1410
8378	1	651	298
5915	1	337	932
7791	2	437	269
7062	1	515	1282
1286	2	372	1094
7095	1	292	516
8613	2	55	21
4567	2	968	195
560	2	618	1071
892	2	643	1265
725	2	142	1054
8630	1	679	718
9721	2	844	1439
3276	1	642	756
9005	1	998	1154
9138	2	22	1356
9405	2	239	813
6065	1	671	695
4842	1	205	441
5683	1	576	262
8442	1	510	1108
3549	1	559	162
1678	2	568	414
2495	2	1004	101
3738	2	528	492
1287	1	221	447
