2228	2	681	1354
3772	2	493	232
3841	1	54	878
7925	1	688	501
6708	1	739	1104
9795	1	36	885
7972	2	795	125
70	1	934	13
1375	2	534	534
265	2	640	1083
482	2	678	913
781	2	471	971
3242	1	925	566
275	1	885	1250
7267	1	293	611
215	1	801	87
4266	1	574	713
5825	2	10	1365
6887	1	571	109
7145	1	320	1435
9060	1	349	680
2621	1	691	1052
8863	2	127	7
8363	2	106	1055
5371	2	881	459
5468	1	525	480
2482	2	37	9
6386	1	323	813
7335	1	197	1228
1524	2	901	809
8959	2	19	527
9940	1	1008	237
2107	2	439	35
5238	2	88	770
242	2	676	271
8900	2	16	264
1421	2	411	74
1607	2	642	1107
1166	2	215	355
312	1	958	1192
992	2	224	1402
6655	2	586	4
1637	2	688	453
562	2	687	1398
9308	1	305	396
6834	1	492	832
959	2	869	781
1405	2	777	1049
4262	2	348	664
584	1	589	334
4463	1	338	724
3812	2	536	477
6399	2	558	952
9421	2	546	1080
6766	1	892	1203
632	2	346	1352
7713	2	523	1029
593	2	880	392
6699	2	24	1156
2120	1	747	710
2733	1	609	24
2610	2	44	901
3342	2	99	574
4743	2	153	829
2860	1	525	1257
6820	2	227	313
959	1	675	636
4430	2	488	1048
2989	1	572	1202
7891	2	210	1198
3935	1	372	246
3198	1	742	96
314	2	195	1131
431	1	310	1067
7266	2	355	1190
3489	1	608	1245
9255	1	86	783
556	1	20	794
5347	1	886	387
2024	1	802	568
6411	1	739	1013
836	1	561	68
287	2	193	72
8603	2	169	411
1031	2	391	694
9685	1	594	50
7331	2	721	13
5500	1	1003	143
1042	1	967	461
8476	1	628	237
2092	2	379	1259
1797	1	452	988
9677	1	327	1361
9847	2	805	94
1510	1	485	1243
8929	2	1002	747
7045	1	213	732
4816	2	72	590
9394	2	475	1079
6111	2	954	70
6745	2	30	198
6631	1	971	6
2455	1	386	1431
8640	2	368	789
1903	1	719	809
2342	2	739	942
3545	1	104	84
3929	1	850	1345
5645	1	540	286
2192	1	629	721
3837	2	768	359
1984	2	188	917
503	2	19	1406
107	2	622	503
6073	2	25	137
3115	2	835	983
9972	1	425	289
4168	1	300	392
9505	1	735	212
108	1	693	1138
5145	1	715	577
7103	1	930	1391
379	1	992	511
9785	1	519	303
7959	1	86	215
3992	1	646	468
2409	2	528	1285
9639	1	637	821
4453	2	310	251
4435	2	389	1151
