4330	2	272	642
951	1	1005	741
4915	2	861	582
2575	2	766	1215
2738	1	723	806
183	1	1009	402
9752	2	388	448
1090	2	626	821
6947	2	328	676
9619	2	788	850
5649	2	875	665
6599	2	683	266
1238	2	252	1430
7285	1	667	591
953	1	79	618
1828	2	47	72
3027	1	43	949
304	1	891	816
2690	1	917	589
5227	1	915	1143
2265	2	955	794
923	2	569	480
2591	1	946	1209
6998	2	122	257
8543	1	657	957
8683	1	82	422
5881	2	148	681
2950	2	324	270
7725	2	410	1048
8129	1	939	972
2372	1	335	341
1604	1	396	903
2423	2	315	451
7606	2	577	987
8019	2	401	1175
2510	1	527	1366
9708	2	24	633
1424	2	217	892
7098	2	725	710
8898	2	323	900
7143	2	223	1265
2030	2	272	1368
996	1	266	29
447	2	589	665
4940	1	37	420
7118	2	827	600
9294	2	892	596
391	1	809	670
6450	2	887	781
2395	2	583	165
6883	1	472	868
6008	1	788	957
329	1	289	451
9777	1	105	872
583	2	980	326
9698	2	740	1054
4873	2	945	1344
163	1	70	714
5166	2	580	20
554	2	621	75
4649	1	916	316
534	2	139	52
2764	1	965	1221
4836	1	221	108
5431	2	103	497
592	2	46	1039
7194	2	445	1268
8150	1	33	1323
1314	2	958	216
6001	2	234	1252
2280	1	119	890
8696	2	805	1360
246	2	663	1098
4423	1	805	1051
8955	1	826	14
9435	2	951	165
3917	2	215	607
6589	2	836	95
7437	1	850	1162
6885	1	27	850
8842	1	995	497
6191	2	788	727
9391	2	245	200
3294	1	214	448
7921	2	624	57
3730	2	683	910
9497	2	399	896
1574	1	334	121
5388	1	66	975
6999	1	188	844
9309	2	357	267
6868	2	184	293
1741	2	183	621
4339	2	957	569
8816	2	300	1347
414	1	928	398
1460	2	676	780
7888	2	411	831
1386	2	418	703
3866	1	900	1180
7341	1	261	293
7440	2	988	328
8701	2	458	90
7624	2	456	857
8813	2	457	1264
9236	1	315	539
1247	2	444	1196
3475	2	618	685
7957	2	523	935
9224	2	158	802
1558	2	610	718
2908	2	782	738
2762	2	641	99
2448	2	971	263
6388	1	123	953
1452	1	274	1152
7604	1	463	700
764	2	765	529
9969	1	322	583
2532	2	986	80
9878	1	292	1324
1635	1	898	394
1715	1	439	176
9033	1	92	1404
8791	1	483	524
299	1	552	283
3933	2	764	557
5473	2	596	1165
3068	1	538	244
250	2	370	1005
9539	1	440	1111
1252	1	440	331
3125	1	973	158
950	2	247	201
2538	1	399	679
2820	1	588	1311
2638	1	107	707
2768	2	802	120
1274	2	310	1239
4163	1	670	883
9621	1	231	700
3004	2	25	1219
7828	1	58	895
5597	2	690	431
3541	2	95	1409
6374	2	362	1235
4050	2	529	440
4849	1	814	669
1936	2	384	1324
8859	1	48	17
6486	2	175	315
4170	1	310	325
3677	2	894	950
7592	1	202	357
4099	2	177	673
1415	1	192	625
3902	1	88	55
6394	2	923	570
4288	1	245	484
4384	1	305	713
7272	2	729	713
8428	1	618	408
5059	2	935	540
217	2	501	1046
8452	2	135	197
7283	1	938	807
5507	1	828	322
5879	2	49	1378
4278	2	422	163
7454	2	194	1170
752	1	545	1071
8637	2	187	502
1470	1	917	990
